"Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CallStart","CallEnd","CarInsurance" 
1701,29,"admin.","married","tertiary",0,238,0,0,"cellular",25,"may",2,88,1,"failure","10:53:04","10:58:48",1
1702,35,"blue-collar","single","primary",0,1147,1,1,"telephone",7,"may",1,-1,0,NA,"16:04:55","16:05:24",0
1703,33,"management","married","tertiary",0,812,0,0,"cellular",22,"dec",1,-1,0,NA,"11:50:08","11:56:44",0
1704,28,"management","married","tertiary",0,3,1,0,NA,7,"may",5,-1,0,NA,"11:42:00","11:44:02",0
1705,45,"admin.","married","primary",0,-407,1,1,"cellular",29,"jan",2,224,18,"other","12:05:22","12:13:45",0
1706,28,"admin.","single","secondary",0,296,1,0,NA,13,"may",1,-1,0,NA,"10:53:36","10:57:14",0
1707,57,"entrepreneur","married","secondary",0,2464,0,0,"cellular",1,"jun",1,-1,0,NA,"17:13:01","17:14:54",0
1708,77,"management","married",NA,0,1780,1,0,"cellular",23,"apr",2,182,5,"success","12:10:38","12:16:39",1
1709,49,"admin.","single","secondary",0,293,0,0,"cellular",28,"jun",1,-1,0,NA,"09:14:41","09:22:13",1
1710,31,"technician","single","secondary",0,622,0,0,"cellular",4,"feb",5,-1,0,NA,"10:48:09","10:48:24",0
1711,36,"admin.","single","secondary",0,787,0,0,NA,17,"jun",1,-1,0,NA,"12:21:04","12:22:36",0
1712,30,"services","married","secondary",0,1222,1,0,"cellular",14,"may",1,-1,0,NA,"15:16:49","15:24:13",0
1713,50,"technician","married","secondary",0,3654,0,0,"cellular",29,"oct",2,78,2,"other","15:25:25","15:29:00",1
1714,31,"blue-collar","single","secondary",0,5547,1,0,"cellular",11,"may",1,-1,0,NA,"15:23:59","15:25:12",0
1715,32,"blue-collar","married","primary",0,1644,0,0,"cellular",7,"sep",3,102,5,"other","09:24:06","09:32:18",1
1716,42,"technician","divorced","secondary",0,314,1,0,NA,30,"oct",1,-1,0,NA,"13:04:40","13:08:34",1
1717,38,"management","married","tertiary",0,613,0,0,"cellular",3,"feb",1,-1,0,NA,"11:40:24","11:44:23",1
1718,45,"self-employed","married","secondary",0,976,1,0,NA,2,"jun",4,-1,0,NA,"12:29:36","12:32:32",0
1719,53,"entrepreneur","single","secondary",0,62,1,0,NA,30,"may",5,-1,0,NA,"17:29:09","17:46:33",1
1720,24,"admin.","single","secondary",0,1725,1,0,"cellular",7,"may",1,-1,0,NA,"14:45:02","14:46:01",0
1721,26,"admin.","single","secondary",0,787,1,0,"cellular",15,"may",2,371,1,"failure","14:06:26","14:07:34",0
1722,62,"management","married","tertiary",0,3371,0,0,"cellular",25,"mar",1,178,2,"success","10:05:19","10:08:26",1
1723,30,"services","married","secondary",0,637,1,0,"cellular",15,"may",5,-1,0,NA,"16:49:08","16:50:17",0
1724,38,"technician","married","tertiary",0,0,0,0,NA,12,"jun",2,-1,0,NA,"11:39:31","11:41:23",0
1725,38,"management","divorced","tertiary",0,4425,1,0,NA,30,"may",1,-1,0,NA,"13:13:39","13:16:21",0
1726,45,"blue-collar","married","primary",0,412,1,0,"telephone",4,"feb",5,265,13,"failure","10:09:00","10:09:45",0
1727,33,"services","married","secondary",0,624,1,0,"cellular",15,"may",1,-1,0,NA,"16:23:39","16:30:42",0
1728,34,"technician","single","tertiary",0,2838,1,0,"cellular",13,"may",3,-1,0,NA,"12:29:56","12:40:16",1
1729,49,"services","divorced","secondary",0,947,0,0,NA,20,"jun",2,-1,0,NA,"15:24:45","15:38:13",1
1730,32,"management","single","tertiary",0,9317,0,0,"cellular",2,"nov",3,-1,0,NA,"14:53:07","14:54:39",0
1731,37,"management","married","tertiary",0,238,0,0,"cellular",3,"nov",1,-1,0,NA,"16:43:27","16:45:56",1
1732,39,"housemaid","married","primary",0,-44,1,0,NA,27,"may",1,-1,0,NA,"14:39:05","14:42:53",0
1733,39,"admin.","married","secondary",0,2319,0,0,"cellular",21,"nov",1,137,1,"failure","13:36:38","13:37:26",0
1734,34,"blue-collar","divorced","secondary",0,368,0,1,"cellular",7,"jul",1,-1,0,NA,"12:44:17","13:20:58",0
1735,52,"management","married","tertiary",0,4675,0,0,"cellular",12,"feb",3,-1,0,NA,"10:24:36","10:27:37",1
1736,30,"technician","single","secondary",0,316,1,1,"cellular",30,"jan",2,2,2,"other","15:45:01","15:47:11",0
1737,56,"services","married","secondary",0,0,0,0,"cellular",13,"aug",4,-1,0,NA,"09:47:03","09:48:55",0
1738,53,"blue-collar","divorced","primary",0,2656,1,0,NA,30,"may",2,-1,0,NA,"09:52:48","10:25:48",1
1739,25,"blue-collar","single","secondary",0,1243,0,1,"cellular",10,"jul",7,-1,0,NA,"15:59:33","16:21:54",1
1740,42,"blue-collar","divorced","primary",0,301,1,0,"cellular",17,"jul",2,-1,0,NA,"17:21:10","17:40:45",1
1741,48,"management","divorced","tertiary",0,313,0,0,"cellular",8,"may",1,-1,0,NA,"12:01:30","12:04:58",0
1742,30,"management","married","tertiary",0,86,1,1,"cellular",19,"nov",1,97,2,"other","09:13:51","09:16:26",0
1743,59,"management","married","tertiary",0,98417,0,0,"telephone",20,"nov",5,-1,0,NA,"10:51:42","10:54:07",0
1744,66,"retired","married","secondary",0,3409,0,0,"cellular",19,"oct",3,160,3,"failure","14:44:23","14:46:36",0
1745,42,"unemployed","married","secondary",0,1289,0,0,"cellular",15,"oct",3,92,6,"success","15:47:24","16:07:00",1
1746,40,"unemployed","single","secondary",0,334,0,0,"cellular",5,"mar",1,91,6,"other","10:43:02","10:46:41",1
1747,38,"entrepreneur","married","tertiary",0,170,1,0,"cellular",18,"may",1,-1,0,NA,"14:52:17","14:59:39",1
1748,44,"services","married","secondary",0,972,1,0,"cellular",30,"jul",3,-1,0,NA,"17:52:51","17:57:45",0
1749,48,"housemaid","married","primary",0,0,0,0,"cellular",28,"aug",23,-1,0,NA,"10:07:12","10:07:32",0
1750,52,"blue-collar","married","secondary",0,-164,0,0,"cellular",22,"aug",4,-1,0,NA,"10:09:46","10:15:00",0
1751,59,"unemployed","married","secondary",0,1047,0,0,"cellular",21,"aug",1,184,3,"success","09:25:09","09:32:27",1
1752,42,"technician","single","secondary",0,49,0,0,"cellular",9,"feb",10,-1,0,NA,"16:19:27","16:19:34",0
1753,30,"blue-collar","single","secondary",0,315,0,0,"cellular",23,"jun",1,-1,0,NA,"09:37:38","10:01:05",1
1754,31,"admin.","single","secondary",0,1129,1,0,"cellular",18,"may",3,-1,0,NA,"13:06:55","13:09:20",0
1755,30,"admin.","married","secondary",0,2678,1,0,"cellular",18,"may",5,-1,0,NA,"17:23:35","17:23:58",0
1756,28,NA,"single","secondary",0,4465,0,0,"cellular",28,"jan",1,-1,0,NA,"14:03:50","14:16:39",1
1757,35,"admin.","married","secondary",0,1286,1,0,"cellular",5,"may",3,337,1,"other","15:05:16","15:19:38",1
1758,36,"admin.","divorced","secondary",0,246,1,0,NA,16,"may",2,-1,0,NA,"14:29:27","14:32:53",0
1759,40,"services","divorced","secondary",0,1959,1,0,NA,30,"may",1,-1,0,NA,"12:32:12","12:35:09",0
1760,53,"blue-collar","married","secondary",0,2,1,0,NA,16,"may",2,-1,0,NA,"16:27:50","16:42:01",0
1761,30,"admin.","single","secondary",0,3809,1,0,NA,3,"jun",4,-1,0,NA,"15:17:25","15:20:04",0
1762,51,"entrepreneur","married","tertiary",0,267,1,0,NA,30,"may",1,-1,0,NA,"09:11:41","09:12:37",0
1763,31,"blue-collar","married","primary",0,554,1,0,"cellular",14,"may",1,352,5,"failure","13:09:40","13:14:57",0
1764,51,"management","married","tertiary",0,469,0,0,"cellular",14,"oct",1,182,3,"success","15:53:31","16:01:42",1
1765,38,"unemployed","single","secondary",0,804,0,0,"cellular",1,"jun",1,-1,0,NA,"09:35:49","09:53:56",1
1766,29,"admin.","single","secondary",0,27,1,0,"cellular",6,"may",1,-1,0,NA,"15:24:00","15:36:34",1
1767,49,"blue-collar","married","secondary",0,171,0,0,"telephone",5,"feb",6,-1,0,NA,"16:16:42","16:21:02",0
1768,44,"entrepreneur","married","primary",0,5038,0,0,"cellular",7,"jul",7,-1,0,NA,"09:31:02","09:34:21",0
1769,37,"self-employed","divorced","secondary",0,1082,0,0,"cellular",2,"feb",3,5,5,"other","16:27:08","16:29:15",0
1770,33,"services","married","secondary",0,1697,0,0,"cellular",4,"may",1,182,1,"success","09:32:08","09:40:17",1
1771,59,"unemployed","divorced","secondary",0,7469,0,0,"cellular",22,"feb",1,130,1,"failure","09:48:31","09:53:18",0
1772,48,"unemployed","married","secondary",0,926,0,0,"cellular",15,"feb",4,185,6,"success","11:54:50","12:01:12",1
1773,38,"management","married","tertiary",0,5432,1,1,"cellular",17,"apr",1,149,2,"failure","17:17:06","17:28:53",0
1774,42,"services","divorced","secondary",0,466,0,0,"cellular",28,"jan",1,-1,0,NA,"15:30:23","15:31:11",0
1775,65,"housemaid","married","primary",0,715,0,0,"cellular",11,"mar",1,-1,0,NA,"12:59:20","13:04:43",1
1776,40,"management","married","tertiary",0,10786,0,0,NA,20,"jun",3,-1,0,NA,"11:57:37","11:59:28",0
1777,42,"management","married","tertiary",0,9,1,0,NA,15,"may",3,-1,0,NA,"11:00:57","11:02:35",0
1778,35,"blue-collar","married","secondary",0,253,1,0,"cellular",15,"may",1,345,1,"other","10:53:23","11:00:55",0
1779,47,"unemployed","married","primary",0,324,0,0,"cellular",21,"nov",2,-1,0,NA,"17:59:42","18:07:24",1
1780,77,"retired","married","primary",0,3324,0,0,"cellular",13,"may",1,91,5,"success","09:33:30","09:38:19",1
1781,33,"management","married","tertiary",0,0,1,0,"cellular",9,"jul",1,-1,0,NA,"12:53:18","12:58:28",0
1782,31,"blue-collar","single","secondary",0,1979,1,1,"cellular",6,"may",1,-1,0,NA,"09:45:01","10:05:06",1
1783,57,"blue-collar","married",NA,0,3585,0,0,"telephone",14,"nov",1,-1,0,NA,"09:24:31","09:27:23",1
1784,30,"admin.","single","tertiary",0,739,1,0,"cellular",17,"apr",1,-1,0,NA,"11:52:13","11:57:10",0
1785,47,"services","married","secondary",0,3333,1,1,"cellular",29,"jul",2,-1,0,NA,"13:50:35","13:52:29",0
1786,27,"management","single","tertiary",0,3347,0,0,"cellular",18,"may",1,-1,0,NA,"12:14:55","12:20:06",0
1787,34,"admin.","married","secondary",0,2374,1,0,"cellular",9,"nov",1,209,2,"failure","15:33:44","15:36:25",1
1788,36,"services","single","secondary",0,62,1,0,NA,5,"may",2,-1,0,NA,"15:29:34","15:33:09",0
1789,38,"technician","single","secondary",0,435,1,0,"cellular",6,"may",4,345,1,"failure","16:48:46","16:56:03",0
1790,36,"management","single","tertiary",0,2163,0,0,"cellular",5,"jun",1,-1,0,NA,"09:28:26","09:33:43",0
1791,70,"retired","divorced","primary",0,482,0,0,"telephone",14,"jan",1,196,2,"success","14:50:10","14:56:22",1
1792,54,"blue-collar","married","primary",0,175,0,1,"cellular",8,"jul",1,-1,0,NA,"10:22:10","10:39:17",0
1793,45,"blue-collar","married","secondary",0,266,1,0,"cellular",12,"may",1,-1,0,NA,"13:05:44","13:10:21",0
1794,48,"services","married","secondary",0,22,0,0,"cellular",2,"feb",2,-1,0,NA,"15:41:48","15:48:57",0
1795,32,"management","single","tertiary",0,819,1,0,"cellular",20,"apr",2,-1,0,NA,"11:32:15","11:34:09",1
1796,43,"entrepreneur","married","primary",0,1318,1,1,"telephone",11,"may",8,-1,0,NA,"16:10:23","16:10:33",0
1797,31,"management","single","tertiary",0,147,0,0,"cellular",9,"jun",2,92,3,"success","15:32:53","15:35:36",1
1798,54,"management","married","tertiary",0,1303,0,0,"cellular",3,"feb",1,-1,0,NA,"11:51:20","12:18:35",1
1799,33,"services","divorced","secondary",0,1156,1,0,"cellular",15,"may",1,177,2,"failure","11:11:52","11:22:04",0
1800,68,"retired","divorced","primary",0,695,0,0,"cellular",9,"apr",1,-1,0,NA,"14:43:16","14:47:09",1
1801,32,"management","married","tertiary",0,943,1,0,"cellular",30,"jan",2,2,2,"other","16:20:58","16:27:40",0
1802,35,"management","single","tertiary",0,1618,1,1,"cellular",7,"may",1,-1,0,NA,"14:01:20","14:10:22",1
1803,45,"admin.","married","secondary",0,204,1,0,"cellular",3,"jun",2,-1,0,NA,"12:10:18","12:14:02",1
1804,60,"retired","married","tertiary",0,3461,0,0,"cellular",26,"may",2,112,2,"failure","10:05:02","10:06:36",0
1805,30,"admin.","single","secondary",0,4448,0,0,"cellular",11,"feb",8,-1,0,NA,"09:09:44","09:11:36",1
1806,50,"admin.","divorced","secondary",0,237,0,1,"telephone",5,"nov",1,-1,0,NA,"11:21:24","11:24:13",1
1807,36,"technician","married","tertiary",0,341,0,0,"cellular",13,"aug",1,-1,0,NA,"16:10:17","16:14:59",1
1808,47,"technician","married","tertiary",0,1694,0,1,NA,20,"jun",3,-1,0,NA,"17:10:39","17:19:59",1
1809,37,"technician","married","secondary",0,1109,1,0,"cellular",12,"may",1,354,5,"failure","12:31:19","12:32:21",0
1810,42,"technician","divorced","secondary",0,214,0,0,"cellular",16,"apr",1,-1,0,NA,"10:39:49","10:41:56",1
1811,73,"retired","married",NA,0,739,0,0,"cellular",11,"sep",1,-1,0,NA,"13:35:30","13:39:00",1
1812,60,"unemployed","married","secondary",0,1047,0,0,"cellular",27,"may",3,279,4,"success","10:30:41","10:33:34",1
1813,52,"self-employed","single","tertiary",0,1623,1,0,NA,5,"jun",17,-1,0,NA,"17:31:21","17:31:42",0
1814,48,"services","divorced","primary",0,2805,0,1,"cellular",23,"jul",2,-1,0,NA,"09:21:01","09:24:33",0
1815,43,"management","married","tertiary",0,13015,1,0,"cellular",21,"nov",1,-1,0,NA,"12:52:40","12:53:36",0
1816,82,"retired","divorced","primary",0,0,0,0,"telephone",15,"mar",2,195,1,"other","17:18:03","17:26:29",1
1817,50,"management","married","secondary",1,421,0,0,"cellular",20,"nov",5,-1,0,NA,"14:20:26","14:20:48",0
1818,34,"technician","married","secondary",0,210,1,1,"cellular",12,"may",2,173,1,"failure","12:42:17","12:45:48",0
1819,46,"management","married","primary",0,3229,1,0,"cellular",20,"apr",1,-1,0,NA,"14:02:05","14:27:55",1
1820,36,"entrepreneur","married","secondary",0,660,1,1,"cellular",17,"apr",1,-1,0,NA,"11:57:36","12:04:46",0
1821,42,"management","married","primary",0,5310,1,0,"cellular",20,"aug",1,90,3,"success","17:26:21","17:30:54",1
1822,36,"services","single",NA,0,281,1,0,NA,16,"may",1,-1,0,NA,"13:18:41","13:27:16",1
1823,36,"technician","single","secondary",0,4136,1,0,NA,30,"may",3,-1,0,NA,"12:24:19","12:37:51",1
1824,36,"management","married","tertiary",0,763,0,0,"cellular",2,"feb",1,-1,0,NA,"12:43:51","12:44:41",0
1825,34,"technician","single","secondary",0,0,0,0,"cellular",28,"aug",4,-1,0,NA,"10:54:07","10:55:01",0
1826,45,"admin.","divorced","secondary",0,-176,0,1,"cellular",7,"jul",1,-1,0,NA,"11:51:41","12:01:15",1
1827,72,"self-employed","married","tertiary",0,132,0,0,"cellular",27,"apr",1,-1,0,NA,"11:04:02","11:11:26",1
1828,49,"services","single","secondary",0,1884,1,0,"cellular",8,"may",1,-1,0,NA,"12:03:14","12:03:57",0
1829,50,"management","married","tertiary",0,19447,1,1,"cellular",21,"nov",1,-1,0,NA,"09:09:42","09:12:28",0
1830,51,"admin.","married","secondary",0,949,0,0,"cellular",5,"aug",1,-1,0,NA,"14:57:38","15:15:50",1
1831,58,"technician","married","secondary",0,5618,1,0,"cellular",20,"nov",2,189,1,"failure","09:16:38","09:22:39",0
1832,22,"student","single",NA,0,2281,0,0,"cellular",8,"sep",1,-1,0,NA,"11:58:23","12:02:04",0
1833,35,"admin.","married","secondary",0,3854,1,0,"cellular",5,"may",1,-1,0,NA,"17:07:55","17:10:06",0
1834,46,"blue-collar","married",NA,0,209,0,0,"cellular",11,"aug",2,-1,0,NA,"14:36:31","14:37:43",0
1835,36,"technician","single","secondary",0,18,0,0,"cellular",21,"aug",2,-1,0,NA,"13:18:30","13:19:37",0
1836,34,"technician","divorced","tertiary",0,1317,1,0,"cellular",15,"may",1,-1,0,NA,"15:31:34","15:35:33",0
1837,52,"blue-collar","married","secondary",0,580,0,0,"cellular",21,"nov",2,-1,0,NA,"13:46:24","14:02:29",1
1838,35,"blue-collar","married","primary",0,994,1,0,NA,23,"may",8,-1,0,NA,"11:39:19","12:01:48",1
1839,36,"management","single","tertiary",0,3669,0,0,"cellular",20,"apr",1,376,1,"other","14:19:14","14:22:00",0
1840,31,"management","single","tertiary",0,1761,1,0,"telephone",29,"jul",3,440,3,"failure","10:23:17","10:28:49",1
1841,47,"technician","married","secondary",0,232,1,0,"cellular",5,"may",2,285,1,"failure","16:58:22","17:01:08",0
1842,32,"blue-collar","married","secondary",0,1520,1,0,"cellular",19,"nov",1,-1,0,NA,"09:06:58","09:15:11",0
1843,29,"admin.","single","tertiary",0,-197,0,0,NA,6,"aug",1,-1,0,NA,"12:31:07","12:31:54",0
1844,58,"self-employed","married","secondary",0,372,0,0,NA,17,"jun",2,-1,0,NA,"10:48:54","10:54:09",0
1845,51,"blue-collar","married","primary",0,1194,1,0,NA,16,"may",3,-1,0,NA,"12:53:41","13:02:59",0
1846,58,"unemployed","married","secondary",0,687,1,0,"cellular",7,"aug",1,99,2,"success","09:00:01","09:03:42",1
1847,38,"blue-collar","single","primary",0,127,1,0,"cellular",28,"jan",1,-1,0,NA,"16:25:27","16:26:37",0
1848,40,"technician","married","secondary",0,-312,1,0,NA,28,"may",1,-1,0,NA,"16:30:08","16:33:26",0
1849,30,"technician","single","secondary",0,707,0,0,"cellular",26,"may",1,-1,0,NA,"16:49:41","16:53:29",0
1850,58,"retired","married","primary",0,2074,0,0,"cellular",18,"jun",2,-1,0,NA,"11:31:23","11:35:42",1
1851,51,"retired","married","primary",0,752,1,0,NA,30,"may",2,-1,0,NA,"16:31:30","16:35:04",0
1852,59,"housemaid","married","tertiary",0,0,0,0,"telephone",13,"nov",1,-1,0,NA,"16:55:11","17:03:25",1
1853,27,"technician","single","primary",0,1022,1,0,NA,19,"may",2,-1,0,NA,"10:06:34","10:13:59",0
1854,26,"management","single","tertiary",0,200,0,0,"cellular",1,"sep",2,-1,0,NA,"17:58:38","18:00:09",0
1855,28,"blue-collar","single","secondary",0,3430,1,0,NA,6,"jun",6,-1,0,NA,"14:12:36","14:13:48",0
1856,22,"services","single","secondary",0,344,1,0,"cellular",18,"may",1,-1,0,NA,"11:31:43","11:37:30",1
1857,35,"admin.","single","secondary",0,-101,1,0,"cellular",16,"apr",1,318,1,"other","11:56:46","12:01:21",0
1858,40,"blue-collar","married","secondary",0,1451,0,0,"cellular",30,"sep",1,121,1,"success","10:54:55","10:56:52",1
1859,38,"blue-collar","married","secondary",0,0,0,0,NA,6,"jun",1,-1,0,NA,"11:55:51","12:01:52",0
1860,33,"technician","married","secondary",0,3243,0,0,"cellular",12,"aug",4,-1,0,NA,"14:37:49","14:45:08",1
1861,69,"housemaid","married","primary",0,1080,0,0,"cellular",18,"aug",2,118,2,"failure","14:30:42","14:33:59",0
1862,42,"blue-collar","married","secondary",0,165,1,0,NA,23,"may",2,-1,0,NA,"14:11:31","14:17:04",0
1863,41,"admin.","married","secondary",0,549,1,0,"cellular",8,"may",4,-1,0,NA,"17:26:59","17:32:25",0
1864,51,"admin.","single","tertiary",0,394,0,0,"telephone",28,"jan",2,-1,0,NA,"13:35:14","13:51:22",1
1865,33,"management","single","tertiary",0,4835,0,0,"cellular",6,"may",2,-1,0,NA,"09:23:09","09:29:11",0
1866,59,"management","married","tertiary",0,1,1,0,"cellular",29,"apr",1,-1,0,NA,"16:29:30","16:33:00",1
1867,57,"management","married","secondary",0,1026,1,0,NA,13,"may",2,-1,0,NA,"10:48:26","10:49:18",0
1868,54,"management","single","tertiary",0,0,1,0,NA,3,"jun",1,-1,0,NA,"16:12:26","16:13:34",0
1869,35,"technician","single","secondary",0,0,0,0,"cellular",20,"aug",2,-1,0,NA,"13:24:27","13:26:18",0
1870,33,"services","married","secondary",0,227,1,1,"cellular",13,"aug",2,-1,0,NA,"13:21:28","13:29:25",1
1871,26,"student","single","secondary",0,620,0,0,"cellular",22,"may",1,94,1,"success","12:09:30","12:13:13",1
1872,67,"management","married","tertiary",0,405,0,0,"cellular",10,"nov",2,95,2,"success","12:04:26","12:10:10",1
1873,60,"admin.","married",NA,0,478,0,0,"cellular",19,"jul",2,311,8,"failure","16:13:24","16:16:17",1
1874,52,"services","married","secondary",0,659,0,0,"cellular",28,"jan",4,93,1,"success","14:18:58","14:25:28",1
1875,36,"technician","married","tertiary",0,341,0,0,"cellular",12,"feb",2,183,1,"success","12:47:23","12:54:22",1
1876,58,"services","married","secondary",0,50,1,0,"cellular",20,"nov",7,-1,0,NA,"17:31:46","17:34:27",0
1877,40,"management","married","tertiary",0,8902,1,0,"cellular",14,"aug",5,-1,0,NA,"11:51:04","11:58:48",0
1878,23,"student","single","secondary",0,1809,0,0,"cellular",8,"jul",2,-1,0,NA,"09:07:17","09:14:11",1
1879,60,"retired","divorced","primary",0,685,0,1,"telephone",21,"jul",1,-1,0,NA,"17:17:28","17:18:57",0
1880,29,"technician","single","secondary",0,-2,1,1,"cellular",18,"may",5,-1,0,NA,"14:11:01","14:11:10",0
1881,80,"retired","married","secondary",0,668,0,0,"telephone",8,"jul",1,371,1,"success","16:25:13","16:29:23",1
1882,36,"self-employed","divorced","secondary",0,-38,1,0,"cellular",18,"nov",2,-1,0,NA,"11:10:34","11:14:38",0
1883,38,"technician","married","secondary",1,0,0,1,"cellular",31,"jul",28,-1,0,NA,"10:23:40","10:24:24",0
1884,45,"blue-collar","married","primary",1,153,0,1,"cellular",18,"jul",9,-1,0,NA,"11:56:47","12:08:33",0
1885,25,"entrepreneur","single","tertiary",0,140,1,0,"cellular",7,"may",1,-1,0,NA,"09:20:26","09:26:14",0
1886,60,"retired","married","primary",0,172,0,0,"cellular",11,"aug",4,-1,0,NA,"10:54:03","10:58:10",0
1887,49,"technician","married",NA,0,323,1,0,"cellular",18,"nov",2,-1,0,NA,"14:20:01","14:20:42",0
